1175	8
1177	8
1178	8
1180	8
1181	16
1182	8
1183	16
1184	8
1185	8
1186	24
1187	16
1188	24
1189	16
1190	16
1191	24
1192	32
1193	24
1194	24
1195	32
1196	40
1197	16
1198	32
1199	24
1200	16
1201	80
1202	24
1203	32
1204	48
1205	8
1206	48
1207	56
1208	8
1209	24
1210	24
1211	48
1212	32
1213	48
1214	32
1215	64
1216	64
1217	64
1218	32
1219	56
1220	32
1221	56
1222	56
1223	24
1224	24
1225	40
1226	40
1227	40
1228	48
1229	24
1230	56
1231	64
1232	24
1233	32
1234	24
1235	16
1236	16
1237	48
1238	32
1239	24
1240	72
1241	32
1242	64
1243	48
1244	64
1245	32
1246	56
1247	40
1248	32
1249	48
1250	40
1251	40
1252	56
1253	24
1254	40
1255	24
1256	64
1257	40
1258	32
1259	40
1260	32
1261	40
1262	24
1263	32
1264	16
1265	40
1266	8
1267	8
1268	24
1269	40
1270	24
1271	40
1272	8
1273	16
1274	24
1275	16
1276	32
1277	32
1278	32
1279	24
1280	8
1281	16
1282	16
1285	8
1287	8
1288	8
1289	40
1290	16
1292	24
1293	32
1294	8
1295	16
1296	24
1297	8
1298	16
1299	8
1300	8
1302	8
1303	8
1304	24
1305	8
1306	8
1308	8
1309	8
1312	16
1318	32
1321	8
1322	8
1324	8
1325	24
1326	8
1327	16
1330	8
1331	16
1332	8
1335	8
1336	8
1339	8
1340	8
1341	8
1342	8
1343	8
1344	8
1345	24
1347	8
1348	8
1349	8
1350	8
1354	16
1357	8
1363	8
1364	16
1365	8
1366	8
1367	8
1369	8
1374	8
1377	8
1385	8
1401	8
1402	8
1415	8
1565	136
1568	136
1571	136
1572	136
1573	136
1574	272
1575	136
1576	136
1577	136
1578	272
1579	272
1581	272
1582	272
1583	136
1584	136
1585	272
1586	136
1587	408
1588	272
1589	136
1590	272
1591	272
1592	680
1594	408
1595	136
1596	544
1597	408
1598	272
1599	408
1600	136
1601	272
1602	272
1603	408
1604	136
1605	544
1606	136
1607	408
1608	272
1609	136
1610	544
1611	544
1613	272
1614	272
1615	272
1616	544
1617	136
1618	136
1619	408
1620	136
1621	136
1622	136
1623	272
1624	136
1625	544
1627	136
1628	544
1630	136
1631	136
1632	136
1633	680
1634	272
1635	408
1636	272
1637	272
1638	272
1639	136
1641	136
1642	408
1643	816
1644	136
1645	272
1647	408
1648	272
1649	272
1650	136
1651	272
1653	136
1654	272
1655	136
1656	136
1657	272
1658	136
1659	136
1661	272
1663	272
1664	272
1667	136
1668	408
1670	136
1671	408
1672	272
1673	136
1675	136
1676	408
1677	272
1680	136
1681	408
1682	272
1683	136
1684	272
1685	272
1687	136
1688	136
1689	136
1690	272
1691	272
1692	272
1696	408
1698	408
1699	136
1701	272
1702	272
1703	272
1704	408
1707	136
1709	136
1710	136
1713	136
1717	272
1719	136
1720	136
1722	136
1723	136
1725	272
1727	272
1728	272
1731	272
1732	272
1734	136
1736	272
1738	272
1740	272
1741	136
1742	136
1743	136
1745	544
1747	272
1748	408
1750	136
1754	136
1756	136
1757	136
1759	136
1762	136
1765	136
1821	136
1822	136
1823	136
1824	136
1825	136
1826	272
1827	544
1828	272
1829	408
1830	136
1831	136
1832	272
1833	272
1834	272
1835	136
1836	136
1838	136
1839	136
1840	272
1841	272
1843	272
1844	136
1845	136
1846	272
1847	408
1848	136
1849	408
1850	272
1852	272
1853	272
1854	136
1855	136
1856	272
1857	408
1858	408
1860	272
1862	136
1863	408
1864	272
1865	136
1866	136
1867	272
1869	272
1870	272
1871	136
1872	136
1873	408
1874	136
1875	408
1877	136
1878	272
1879	408
1880	272
1881	272
1883	136
1885	136
1886	136
1887	272
1888	272
1890	136
1891	136
1894	136
1895	272
1896	408
1897	136
1900	136
1901	136
1906	272
1907	272
1910	136
1911	136
1917	272
1920	136
1924	136
1925	136
1929	136
1930	136
1931	136
1932	272
1933	136
1936	136
1939	272
1940	136
1941	136
1944	136
1946	136
1947	136
1949	136
1951	272
1955	136
1957	136
1958	136
1962	136
1969	272
1970	136
1974	136
1991	136
1992	136
1994	136
1995	136
1996	136
2003	136
2005	136
2006	272
2011	136
2014	136
2017	136
2018	136
2023	136
2025	136
2027	136
2028	136
2029	136
2030	136
2034	136
2040	136
2041	136
2049	136
2050	136
2057	408
2062	136
2063	136
2070	136
2075	136
2077	136
2088	136
2089	136
2091	272
2096	272
2098	136
2099	136
2100	136
2101	272
2105	272
2106	136
2107	136
2111	136
2112	136
2113	136
2114	136
2115	136
2117	136
2118	136
2120	136
2122	136
2123	136
2125	144
2127	8
2129	144
