0	136
20	136
23	136
25	136
45	8
50	136
53	136
70	136
83	8
85	8
159	136
166	136
167	8
252	8
254	136
275	136
290	136
315	136
323	136
326	136
329	8
355	8
359	8
360	136
366	136
367	136
376	288
378	8
379	8
383	8
390	8
403	8
404	136
408	136
411	136
419	136
425	136
458	136
461	136
493	136
513	136
520	136
523	8
525	136
526	136
552	8
557	136
579	8
598	136
610	136
614	136
623	8
624	144
626	8
645	136
658	136
672	136
685	136
731	136
737	136
747	136
761	136
773	136
783	8
800	136
804	136
806	136
815	136
817	136
819	136
820	8
832	272
842	136
875	272
884	136
894	136
905	136
912	136
914	144
916	136
919	136
920	136
935	136
945	136
963	136
987	136
1040	136
1045	136
1092	136
1099	136
1105	136
1114	136
1141	136
1156	136
1162	136
1170	8
1171	16
1193	8
1195	136
1211	136
1221	136
1223	136
1226	136
1227	136
1239	136
1282	8
1284	136
1297	136
1299	136
1307	136
1309	136
1310	136
1311	136
1314	136
1316	136
1322	136
1331	136
1333	136
1337	144
1340	8
1372	8
1384	8
1392	8
1404	136
1411	8
1414	8
1424	136
1428	136
1429	8
1433	8
1442	8
1458	8
1459	8
1465	136
1472	136
1476	272
1479	136
1480	136
1513	136
1528	8
1545	8
1547	8
1559	136
1562	136
1586	8
1601	8
1606	136
1613	136
1628	144
1631	8
1636	16
1650	136
1664	136
1665	136
1686	136
1708	136
1713	136
1725	136
1727	136
1729	8
1758	8
1761	8
1812	8
1825	136
1847	8
1849	136
1858	136
1862	136
1891	136
1922	136
1923	136
1930	136
1933	136
1956	136
1960	136
1985	136
1997	136
1998	136
2014	136
2018	136
2022	272
2028	136
2030	136
2050	136
2061	136
2092	136
2099	136
2166	136
2230	136
2246	136
2258	136
2260	136
2262	136
2276	8
2281	8
2289	136
2297	8
2304	136
2318	136
2323	136
2333	136
2341	136
2344	136
2352	136
2357	136
2372	136
2375	136
2387	136
2389	136
2396	136
2426	136
2434	136
2438	136
2439	136
2469	136
2489	136
2493	136
2500	136
2505	136
2513	8
2524	8
2530	136
2542	8
2558	8
2559	8
2571	8
2585	8
2591	136
2603	136
2609	136
2634	136
2637	136
2638	136
2643	136
2646	136
2654	136
2659	136
2668	8
2670	136
2677	8
2697	8
2710	136
2711	136
2718	136
2722	136
2731	136
2754	136
2755	136
2763	8
2789	8
2800	8
2818	8
2819	8
2826	8
2832	8
2851	8
2858	8
2884	8
2897	8
2898	136
2900	136
2903	136
2904	272
2921	136
2929	136
2940	136
2954	136
2966	8
2968	136
2991	136
2993	136
3015	272
3022	136
3025	136
3032	136
3042	136
3050	136
3083	136
3121	136
3133	136
3140	272
3145	8
3166	136
3167	136
3214	136
3230	144
3231	136
3234	136
3242	136
3243	136
3280	8
3283	272
3301	8
3316	136
3318	136
3319	136
3322	136
3325	8
3343	136
3358	136
3369	136
3391	136
3398	8
3411	8
3412	136
3416	136
3421	136
3424	136
3425	136
3439	136
3443	136
3448	136
3461	136
3468	136
3471	136
3472	136
3492	136
3510	136
3524	8
3534	136
3556	136
3579	280
3590	8
3594	8
3596	272
3604	136
3608	8
3621	8
3642	136
3658	136
3686	136
3687	136
3702	136
3721	136
3751	136
3755	136
3757	136
3758	136
3789	136
3797	8
3798	8
3799	136
3824	136
3827	136
3832	136
3839	8
3877	136
3881	136
3890	136
3907	136
3921	136
3922	136
3930	8
3931	136
3932	136
3938	136
3967	136
3985	136
4017	136
4023	8
4033	8
4036	136
4053	136
4058	136
4060	8
4086	136
4090	136
4092	136
4113	8
4137	8
4143	136
4152	136
4163	136
4199	136
4205	136
4214	136
4215	136
4271	136
4273	136
4294	136
4295	8
4296	136
4297	136
4308	136
4326	136
4357	8
4361	8
4392	136
4394	136
4416	136
4422	136
4430	136
4436	136
4453	8
4470	136
4472	136
4473	136
4500	136
4501	136
4502	8
4505	8
4507	8
4509	8
4511	136
4521	136
4529	8
4563	136
4591	272
4611	8
4612	8
4618	8
4641	136
4653	136
4662	136
4671	136
4677	8
4685	272
4688	8
4693	272
4695	136
4709	136
4734	136
4736	136
4739	8
4744	136
4756	136
4797	136
4817	136
4827	136
4828	136
4831	136
4840	136
4854	136
4878	136
4885	136
4901	136
4910	136
4912	136
4929	136
4970	8
4987	136
5005	136
5032	136
5039	136
5050	136
5052	8
5053	8
5072	8
5076	136
5082	136
5110	136
5163	136
5171	136
5174	136
5178	136
5181	8
5182	136
5184	8
5187	8
5192	136
5196	136
5205	136
5210	8
5228	8
5263	136
5279	136
5290	136
5299	136
5310	136
5325	136
5330	136
5351	136
5382	136
5401	8
5418	136
5425	136
5426	136
5439	136
5455	136
5459	136
5460	8
5473	136
5478	8
5480	136
5485	272
5493	8
5499	8
5502	8
5506	136
5508	136
5509	136
5529	136
5531	136
5537	136
5547	136
5570	136
5606	136
5614	136
5616	136
5647	136
5653	136
5655	8
5692	8
5696	8
5714	8
5715	136
5734	136
5735	8
5737	8
5747	8
5758	136
5769	136
5781	136
5782	8
5794	136
5806	8
5807	136
5822	136
5830	136
5841	136
5849	136
5851	136
5853	8
5860	8
5861	8
5866	136
5868	136
5876	8
5884	136
5891	272
5898	136
5907	136
5937	136
5939	8
5942	8
5945	8
5953	8
5979	8
5981	8
5987	8
6006	16
6011	8
6012	8
6042	8
6053	8
6069	8
6097	136
6100	136
6105	136
6106	136
6111	136
6113	136
6120	136
6127	136
6138	136
6145	136
6153	136
6157	8
6161	136
6162	8
6164	8
6177	16
6209	8
6215	136
6217	136
6233	136
6235	136
6249	136
6250	136
6259	136
6264	408
6270	8
6277	136
6284	8
6293	8
6301	136
6304	136
6317	136
6322	136
6329	136
6332	8
6337	8
6353	8
6355	136
6376	136
6395	136
6403	8
6408	8
6432	136
6447	136
6450	136
6485	136
6487	8
6502	136
6517	136
6526	136
6527	136
6529	136
6531	136
6546	136
6552	136
6558	136
6561	136
6571	136
6575	8
6579	136
6581	136
6583	136
6596	136
6599	136
6605	136
6606	16
6612	16
6619	136
6620	136
6630	136
6633	136
6637	8
6638	136
6647	8
6649	8
6656	8
6698	136
6707	136
6711	8
6714	8
6731	8
6739	8
6745	144
6748	8
6751	136
6763	136
6766	136
6768	136
6770	136
6781	136
6784	136
6799	136
6802	136
6804	136
6809	272
6820	8
6822	136
6825	136
6826	136
6830	136
6836	136
6841	136
6843	136
6853	136
6855	136
6876	136
6877	136
6881	136
6887	136
6909	136
6933	8
6945	8
6967	8
6973	136
6979	136
6993	8
7005	8
7015	8
7020	136
7030	8
7033	136
7080	136
7085	136
7087	136
7098	8
7105	8
7124	16
7136	8
7155	136
7162	136
7167	136
7185	8
7187	144
7191	136
7206	136
7213	136
7227	136
7254	136
7265	136
7268	8
7273	8
7277	8
7289	136
7302	136
7324	136
7335	136
7350	136
7366	136
7369	136
7386	136
7393	136
7403	136
7405	136
7412	16
7422	136
7433	8
7434	8
7438	8
7457	8
7459	136
7473	136
7474	136
7488	136
7493	8
7514	8
7570	8
7575	8
7576	8
7585	8
7599	136
7627	8
7658	8
7668	272
7699	136
7708	136
7739	136
7751	272
7776	136
7785	136
7799	272
7811	8
7817	136
7825	136
7863	136
7873	136
7885	136
7895	136
7905	136
7912	136
7926	136
7936	136
7952	136
7957	136
7981	136
7984	136
7989	136
8010	136
8012	136
8016	136
8035	136
8060	136
8089	136
8094	136
8096	136
8104	136
8106	8
8127	8
8146	8
8154	8
8155	136
8168	136
8180	136
8260	136
8273	136
8282	136
8298	136
8305	136
8316	136
8331	136
8349	136
8370	136
8399	8
8406	136
8407	136
8409	136
8430	8
8442	136
8453	136
8458	136
8489	136
8491	8
8514	8
8533	8
8540	136
8562	136
8578	136
8595	136
8610	272
8615	8
8621	8
8634	8
8637	8
8653	136
8658	136
8667	136
8669	136
8672	136
8674	136
8675	8
8677	272
8693	136
8694	136
8708	136
8729	136
8735	136
8739	136
8756	272
8768	136
8776	8
8779	8
8780	8
8786	8
8798	8
8829	8
8833	136
8852	16
8854	8
8869	8
8887	136
8906	136
8917	136
8919	136
8929	136
8939	136
8952	136
8961	136
8964	136
8969	136
8986	136
8997	8
8998	8
9005	136
9008	136
9054	136
9076	136
9105	136
9109	136
9110	136
9134	272
9140	136
9146	272
9154	136
9156	136
9167	8
9173	136
9188	136
9194	136
9196	136
9199	8
9205	136
9215	136
9217	136
9230	136
9252	8
9257	16
9286	8
9312	136
9326	8
9343	8
9345	136
9363	136
9368	136
9370	136
9385	136
9414	136
9416	8
9417	16
9419	8
9429	8
9432	8
9448	136
9466	8
9475	136
9486	136
9506	136
9537	136
9590	136
9603	136
9605	136
9629	136
9638	136
9660	136
9663	8
9674	8
9690	8
9707	136
9735	136
9749	136
9752	136
9755	8
9769	8
9773	136
9782	8
9783	136
9794	136
9799	136
9806	136
9836	136
9847	136
9862	136
9869	136
9876	8
9877	272
9889	136
9900	136
9913	136
9933	136
9939	8
9961	8
9971	8
9990	136
9991	136
10008	136
10010	136
10021	136
10031	136
10033	136
10034	136
10035	136
10039	136
10050	136
10064	136
10067	136
10075	136
10085	136
10111	8
10127	136
10131	136
10136	136
10144	136
10148	136
10151	136
10152	136
10154	136
10165	136
10180	136
10208	136
10209	136
10216	136
10236	136
10249	136
10256	136
10258	8
10269	136
10272	136
10277	136
10290	136
10316	136
10330	136
10340	136
10369	136
10392	136
10409	8
10414	8
10426	8
10431	8
10458	8
10460	136
10467	136
10470	136
10495	136
10512	136
10515	136
10516	8
10522	136
10539	136
10553	8
10575	8
10597	136
10600	136
10614	136
10632	136
10656	136
10661	8
10672	136
10704	8
10731	136
10750	136
10790	136
10794	136
10797	8
10802	8
10816	8
10830	8
10838	8
10853	136
10854	136
10857	136
10865	136
10867	136
10874	136
10882	136
10887	8
10897	8
10899	16
10918	136
10928	136
10944	136
10954	136
10962	136
10974	136
10976	272
11018	136
11023	136
11026	136
11058	136
11061	136
11063	136
11081	8
11091	136
11105	136
11115	136
11121	136
11127	136
11134	136
11155	136
11174	8
11196	8
11198	8
11204	8
11206	8
11223	8
11225	136
11232	136
11233	272
11235	136
11242	136
11245	136
11254	136
11258	272
11261	136
11287	136
11309	136
11311	8
11313	136
11314	136
11338	136
11342	8
11358	136
11365	136
11368	136
11369	8
11372	136
11382	136
11390	8
11395	16
11401	136
11407	136
11414	136
11425	136
11432	136
11445	8
11451	136
11467	136
11473	272
11511	136
11518	136
11528	136
11529	136
11531	136
11536	136
11554	136
11556	8
11575	8
11595	8
11604	8
11649	8
11653	8
11660	8
11663	136
11680	8
11694	136
11717	136
11732	136
11752	136
11762	136
11764	8
11788	8
11797	8
11801	272
11812	136
11819	136
11820	136
11822	272
11833	8
11848	136
11863	136
11871	136
11872	136
11875	136
11910	136
11918	136
11920	136
11927	136
11941	136
11947	136
11957	8
11968	8
12028	136
12036	136
12049	136
12060	136
12077	136
12078	136
12091	136
12119	136
12126	136
12134	136
12151	136
12152	8
12161	8
12166	136
12169	136
12195	136
12211	136
12213	136
12226	136
12231	16
12263	136
12309	8
12315	136
12318	8
12331	8
12338	136
12343	136
