1222	8
1226	8
1233	8
1234	8
1236	8
1237	8
1238	8
1239	8
1240	16
1241	8
1242	8
1243	24
1244	16
1245	16
1246	24
1247	8
1249	16
1250	16
1251	32
1252	8
1253	32
1254	8
1255	40
1256	24
1257	24
1258	16
1259	32
1260	16
1261	16
1262	16
1263	8
1264	16
1265	16
1266	32
1267	24
1268	56
1269	32
1270	24
1271	40
1272	24
1273	24
1274	24
1275	32
1276	24
1277	24
1278	32
1279	24
1280	8
1281	8
1282	24
1283	40
1284	24
1285	40
1286	16
1287	56
1288	24
1289	8
1290	48
1291	32
1292	24
1293	40
1294	24
1295	32
1296	56
1297	48
1298	24
1299	48
1300	24
1301	40
1302	24
1303	16
1304	8
1305	40
1306	32
1307	24
1308	24
1309	48
1310	32
1311	40
1312	48
1313	32
1314	40
1315	24
1316	32
1317	16
1318	24
1319	48
1320	32
1321	40
1322	8
1323	40
1324	32
1326	16
1327	8
1328	40
1329	8
1330	16
1331	24
1332	16
1333	40
1334	32
1335	16
1336	24
1337	24
1338	16
1340	16
1341	8
1342	8
1343	16
1344	24
1345	8
1346	16
1347	8
1348	16
1349	8
1350	32
1351	8
1352	16
1354	8
1355	16
1356	16
1358	16
1360	32
1361	8
1362	16
1363	8
1364	8
1365	8
1366	8
1367	8
1368	32
1369	8
1372	16
1373	8
1374	8
1375	8
1376	8
1377	8
1379	8
1380	8
1381	8
1382	8
1384	8
1385	8
1386	8
1387	8
1389	8
1390	8
1391	24
1392	8
1393	8
1394	8
1396	40
1397	32
1398	24
1400	16
1401	32
1402	16
1404	8
1406	8
1407	8
1408	16
1410	16
1411	8
1414	8
1415	8
1416	8
1421	8
1422	8
1425	8
1426	8
1434	8
1435	16
1438	8
1443	8
1444	8
1447	8
1448	16
1449	8
1453	8
1459	8
1463	8
1464	16
1470	8
1474	8
1550	136
1555	136
1560	136
1563	136
1564	136
1566	136
1567	272
1568	272
1569	272
1573	136
1574	136
1578	136
1580	136
1581	136
1584	136
1585	136
