7	136
10	136
12	136
20	136
21	136
22	8
55	136
56	136
64	136
110	8
126	8
127	8
140	8
162	16
165	136
180	136
197	8
203	136
256	136
260	136
264	136
268	136
274	8
279	8
298	8
314	8
317	8
329	136
340	136
342	136
347	136
362	136
365	136
367	136
391	8
392	8
422	136
439	136
445	136
456	136
471	136
484	136
489	8
493	8
502	136
504	8
505	136
511	136
513	136
517	136
520	136
526	136
527	136
528	136
530	136
546	136
567	136
580	136
584	136
601	136
625	136
639	136
642	136
653	136
655	8
661	8
697	8
698	8
723	136
743	136
783	136
788	136
796	8
825	8
832	8
839	272
860	136
888	136
889	136
895	136
903	136
939	8
952	136
981	272
982	136
983	136
990	136
1012	136
1016	136
1027	136
1032	136
1037	272
1041	8
1060	136
1061	136
1087	136
1095	136
1118	136
1121	136
1141	136
1149	136
1150	136
1158	136
1177	136
1178	136
1189	136
1198	136
1200	136
1214	136
1217	136
1244	136
1276	272
1282	136
1310	136
1347	136
1349	136
1350	8
1357	136
1361	136
1363	408
1376	136
1380	136
1401	8
1431	136
1455	136
1459	272
1460	136
1462	136
1475	136
1500	136
1526	136
1527	136
1536	136
1538	8
1553	136
1570	136
1572	136
1595	8
1601	136
1604	136
1635	136
1649	8
1651	8
1654	8
1656	136
1667	8
1669	136
1685	136
1690	136
1691	136
1729	136
1732	136
1733	136
1739	136
1782	136
1812	136
1821	136
1826	136
1832	8
1842	136
1853	8
1855	8
1863	136
1877	136
1886	8
1929	8
1933	136
1956	136
1962	136
1975	8
1987	8
2007	136
2010	136
2023	136
2024	136
2026	8
2030	8
2056	136
2078	136
2079	136
2085	136
2098	8
2105	8
2123	8
2130	136
2135	136
2139	136
2184	136
2224	136
2235	136
2242	136
2269	8
2274	8
2278	136
2289	136
2297	136
2360	136
2362	136
2364	136
2389	136
2391	136
2392	136
2395	136
2398	136
2400	136
2435	136
2446	8
2468	8
2480	16
2481	136
2487	136
2491	136
2513	136
2530	8
2544	8
2549	8
2582	152
2584	16
2640	136
2657	136
2692	136
2693	136
2729	136
2756	136
2760	8
2762	136
2784	136
2791	136
2810	136
2820	136
2825	136
2837	136
2838	8
2854	136
2872	136
2878	136
2880	136
2885	136
2920	272
2921	136
2941	136
2946	136
2954	136
2967	136
2974	136
2979	136
2997	136
3009	136
3059	136
3060	272
3085	136
3088	136
3102	8
3124	144
3133	136
3147	8
3163	136
3178	136
3198	136
3233	136
3260	136
3263	136
3264	136
3274	136
3282	136
3288	136
3298	136
3299	136
3313	136
3317	136
3318	136
3319	8
3322	8
3344	136
3352	136
3355	136
3378	136
3398	272
3403	136
3404	136
3424	136
3425	136
3428	136
3435	136
3443	8
3470	8
3485	136
3487	136
3495	136
3496	136
3497	136
3502	136
3504	136
3506	136
3523	8
3529	136
3541	136
3543	8
3548	8
3566	136
3573	8
3578	8
3605	8
3633	136
3645	136
3647	136
3664	136
3689	136
3694	136
3704	8
3738	8
3742	136
3748	8
3758	8
3761	136
3764	136
3798	136
3812	136
3839	136
3858	136
3874	136
3888	136
3892	136
3944	144
3951	136
3962	136
3982	136
3986	136
3991	136
4008	136
4009	136
4011	136
4044	136
4046	8
4058	8
4059	8
4062	272
4071	136
4081	8
4082	136
4085	136
4094	8
4128	8
4142	8
4156	8
4158	136
4159	8
4170	136
4181	136
4182	8
4186	8
4187	8
4209	136
4218	136
4240	136
4244	136
4254	8
4283	8
4288	136
4290	136
4305	8
4306	8
4315	8
4318	272
4321	136
4335	136
4339	136
4348	136
4358	136
4376	136
4388	136
4416	136
4431	136
4433	136
4434	8
4435	8
4469	8
4478	8
4511	8
4514	136
4524	136
4544	136
4548	136
4551	136
4564	136
4569	136
4579	136
4594	136
4609	136
4611	8
4615	136
4636	8
4654	8
4657	8
4692	144
4697	136
4699	272
4701	136
4737	136
4756	136
4765	136
4787	8
4797	8
4809	136
4817	136
4818	136
4845	136
4882	136
4897	136
4898	136
4908	272
4916	136
4932	136
4935	136
4947	136
4958	8
4972	136
4973	8
4977	136
5009	136
5010	136
5024	136
5030	136
5039	136
5042	136
5043	136
5053	136
5058	136
5071	136
5084	272
5094	136
5110	136
5113	136
5115	136
5119	136
5130	280
5149	136
5176	136
5201	136
5207	136
5237	136
5242	136
5247	8
5253	136
5270	8
5275	136
5281	136
5285	136
5288	136
5293	136
5316	136
5324	136
5343	8
5357	272
5371	136
5374	8
5383	136
5388	8
5395	136
5402	136
5427	136
5438	136
5440	136
5449	136
5452	8
5469	136
5473	8
5491	8
5508	8
5512	136
5522	136
5532	136
5547	8
5557	8
5575	8
5580	8
5633	8
5657	8
5705	136
5707	144
5712	8
5732	136
5737	136
5745	8
5746	136
5761	136
5763	136
5780	136
5784	136
5799	136
5802	136
5812	136
5815	136
5830	136
5845	136
5847	136
5864	272
5866	136
5879	272
5890	8
5891	8
5919	272
5946	136
5960	136
5971	136
5985	8
5989	136
5992	136
5993	136
5995	136
6004	8
6044	8
6053	136
6060	136
6079	136
6086	136
6091	136
6103	136
6108	8
6118	8
6124	8
6127	136
6137	136
6156	136
6166	136
6191	136
6210	136
6214	136
6221	136
6235	136
6236	136
6238	136
6243	136
6273	136
6301	136
6302	136
6304	136
6337	136
6340	136
6367	8
6394	136
6399	144
6415	136
6428	136
6449	272
6455	136
6477	136
6500	136
6501	8
6515	136
6529	136
6536	136
6543	136
6561	136
6566	136
6567	8
6618	8
6626	136
6658	136
6661	136
6666	136
6672	136
6674	8
6678	136
6682	136
6685	136
6687	136
6695	136
6711	136
6737	136
6742	272
6748	136
6754	144
6775	136
6781	272
6791	136
6792	136
6793	136
6822	136
6823	8
6872	8
6895	8
6896	136
6933	280
6938	8
6940	136
6960	136
6969	136
6984	136
6996	136
7012	136
7016	8
7018	136
7046	136
7052	136
7081	136
7082	272
7108	8
7118	8
7125	136
7134	136
7148	136
7149	136
7154	136
7155	136
7162	136
7168	136
7174	136
7181	136
7199	136
7211	136
7222	136
7225	136
7229	136
7245	136
7260	272
7273	136
7281	272
7284	272
7287	136
7291	136
7304	136
7343	136
7344	136
7349	136
7358	136
7360	8
7373	8
7376	136
7378	136
7379	136
7393	144
7400	136
7414	136
7434	136
7441	8
